Timestamp,Trial Duration,Wrist World Position X,Wrist World Position Y,Wrist World Position Z,Wrist World Position Magnitude,Wrist World Rotation X,Wrist World Rotation Y,Wrist World Rotation Z,Wrist World Rotation W,Wrist World Rotation Angle,Wrist World Rotation Axis X,Wrist World Rotation Axis Y,Wrist World Rotation Axis Z,Thumb Tip World Position X,Thumb Tip World Position Y,Thumb Tip World Position Z,Thumb Tip World Position Magnitude,Index Tip World Position X,Index Tip World Position Y,Index Tip World Position Z,Index Tip World Position Magnitude,Middle Tip World Position X,Middle Tip World Position Y,Middle Tip World Position Z,Middle Tip World Position Magnitude,Thumb Tip Local Position X,Thumb Tip Local Position Y,Thumb Tip Local Position Z,Thumb Tip Local Position Magnitude,Index Tip Local Position X,Index Tip Local Position Y,Index Tip Local Position Z,Index Tip Local Position Magnitude,Middle Tip Local Position X,Middle Tip Local Position Y,Middle Tip Local Position Z,Middle Tip Local Position Magnitude,Thumb Tip Euro Position X,Thumb Tip Euro Position Y,Thumb Tip Euro Position Z,Thumb Tip Euro Position Magnitude,Index Tip Euro Position X,Index Tip Euro Position Y,Index Tip Euro Position Z,Index Tip Euro Position Magnitude,Middle Tip Euro Position X,Middle Tip Euro Position Y,Middle Tip Euro Position Z,Middle Tip Euro Position Magnitude,Triangle Local Position X,Triangle Local Position Y,Triangle Local Position Z,Triangle Local Position Magnitude,Triangle Local Rotation X,Triangle Local Rotation Y,Triangle Local Rotation Z,Triangle Local Rotation W,Triangle Local Rotation Angle,Triangle Local Rotation Axis X,Triangle Local Rotation Axis Y,Triangle Local Rotation Axis Z,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z,Head World Position X,Head World Position Y,Head World Position Z,Head World Position Magnitude,Head World Rotation X,Head World Rotation Y,Head World Rotation Z,Head World Rotation W,Head World Rotation Angle,Head World Rotation Axis X,Head World Rotation Axis Y,Head World Rotation Axis Z,Is Grabbed,Is On Target
1772793975194,2.264132,0.1244171,0.9366941,0.2094252,0.9678504,-0.7197704,-0.6692537,-0.03048167,0.1819371,159.0348,-0.7319871,-0.680613,-0.03099904,0.05521074,1.049181,0.2333769,1.07624,0.06850687,1.08093,0.2460991,1.110706,0.06685489,1.044254,0.2531017,1.076567,0.1069252,-0.07701226,0.02554549,0.1342254,0.1421778,-0.06807438,0.02064535,0.1589808,0.1090943,-0.069839,0.003347185,0.1295772,0.1067511,-0.07760078,0.02739806,0.13479,0.1430154,-0.06769823,0.02073644,0.1595821,0.1102376,-0.0703639,0.003251878,0.1308204,0.1247348,-0.07107508,0.01805442,0.1446941,-0.09606512,0.9824492,0.1366095,0.08308475,170.4682,-0.09639841,0.9858577,0.1370835,0.05880373,1.074261,0.2408989,1.102509,-0.506515,0.2113015,0.01690788,0.8357682,66.60818,-0.9224752,0.3848266,0.03079296,0.1338209,-0.07600916,0.02591131,0.1560667,0.5141988,0.5712339,0.5196385,0.3731856,136.1756,0.5542388,0.6157151,0.5601021,0.04119628,0.02573884,0.0591011,0.07650203,-0.4083237,-0.7157026,0.2041987,0.5285305,116.1876,-0.4809952,-0.84308,0.2405411,0.006249776,1.153817,-0.03369965,1.154326,0.1563854,-0.1196171,-0.01113546,-0.9803629,337.2532,0.7930219,-0.606572,-0.05646733,True,False
1772793975207,2.278456,0.1247078,0.9362994,0.2093172,0.9674825,-0.7188158,-0.6699148,-0.03029177,0.1833043,158.8754,-0.7312052,-0.6814613,-0.03081387,0.05545854,1.048561,0.2338322,1.075747,0.0684092,1.079684,0.2461285,1.109494,0.06681016,1.043758,0.253401,1.076154,0.1069934,-0.07688236,0.02530877,0.1341605,0.1414808,-0.06810358,0.02070977,0.1583787,0.1092215,-0.07001708,0.003336918,0.1297801,0.1067711,-0.07754146,0.02722555,0.1347367,0.1428887,-0.06773169,0.02073424,0.1594825,0.1101537,-0.07033527,0.0032589,0.1307345,0.1247136,-0.07104998,0.01798902,0.1446554,-0.0958414,0.982509,0.1372583,0.08155154,170.6445,-0.09616172,0.9857926,0.1377171,0.05878549,1.073617,0.2410292,1.10191,-0.5045127,0.21269,0.01899931,0.8365818,66.43819,-0.9209089,0.3882323,0.03468026,0.1338398,-0.07610428,0.02586987,0.1561224,0.5128431,0.5711291,0.5196249,0.3752247,135.9236,0.5532683,0.6161487,0.5605847,0.04121451,0.02638257,0.05897081,0.0766305,-0.4087848,-0.7175584,0.2029343,0.5261394,116.51,-0.480698,-0.843791,0.2386343,0.006929889,1.154296,-0.03376932,1.154811,0.1584736,-0.1198771,-0.01113392,-0.9799957,337.0409,0.7962757,-0.6023413,-0.05594416,True,False
1772793975222,2.292422,0.1247103,0.9358329,0.2093677,0.9670422,-0.717943,-0.6705613,-0.03012545,0.1843854,158.7494,-0.7304676,-0.6822593,-0.03065099,0.05524889,1.047935,0.2338584,1.075133,0.06854612,1.079428,0.2464626,1.109327,0.06662585,1.043301,0.253787,1.07579,0.1069395,-0.07681286,0.02560001,0.1341329,0.1418892,-0.0677195,0.0207729,0.1585875,0.1094444,-0.07005171,0.003327418,0.1299861,0.1067847,-0.07748269,0.02709441,0.1346872,0.142808,-0.06773071,0.02073736,0.1594102,0.1100965,-0.0703124,0.003264427,0.1306741,0.1247119,-0.07101386,0.01794427,0.1446306,-0.09587409,0.9825575,0.1374833,0.08054437,170.7603,-0.09618659,0.9857602,0.1379315,0.0586228,1.07213,0.2409604,1.100437,-0.5032029,0.22002,0.02441893,0.8353333,66.69888,-0.9153408,0.4002228,0.04441875,0.1338154,-0.07581695,0.02604536,0.1559908,0.513926,0.5713572,0.5197116,0.3732708,136.1651,0.5539652,0.6158708,0.5602015,0.0413772,0.02787006,0.05903956,0.07729477,-0.4072703,-0.7228829,0.2053015,0.5190594,117.4616,-0.4764854,-0.8457361,0.2401922,0.007509119,1.154691,-0.03371385,1.155207,0.1609925,-0.1205246,-0.01163398,-0.9794998,336.757,0.7991884,-0.5983001,-0.05775261,True,False
1772793975235,2.306061,0.1247256,0.9343271,0.2088096,0.9654663,-0.7170471,-0.6712416,-0.03024904,0.1853732,158.6342,-0.729694,-0.6830807,-0.03078256,0.05545207,1.046495,0.2336037,1.073684,0.06863941,1.077948,0.2461634,1.107827,0.0664081,1.04182,0.2535554,1.074285,0.1072411,-0.07642674,0.02556357,0.1341462,0.1421164,-0.06736137,0.02081927,0.1586444,0.1096871,-0.07011022,0.003335692,0.1302222,0.1068207,-0.07739934,0.02697358,0.1346436,0.1427535,-0.06770156,0.02074383,0.1593498,0.1100641,-0.07029644,0.003270052,0.1306384,0.1247361,-0.07095949,0.01790457,0.1446199,-0.09612738,0.982678,0.137034,0.07953129,170.8767,-0.09643283,0.9858006,0.1374695,0.05852669,1.071449,0.2407241,1.099717,-0.4976916,0.2187395,0.02876851,0.8388256,65.96737,-0.9142018,0.4017991,0.05284442,0.1340881,-0.07576865,0.02593029,0.1561822,0.5154286,0.5687654,0.5253301,0.3672434,136.9086,0.5541499,0.6114936,0.5647953,0.04147331,0.02855086,0.05927591,0.07777417,-0.4088185,-0.7258344,0.1986332,0.5163108,117.8298,-0.4773678,-0.84754,0.2319393,0.008123341,1.155247,-0.0336752,1.155766,0.1632284,-0.1213492,-0.01209543,-0.9790223,336.4869,0.8011081,-0.595569,-0.05936309,True,False
1772793975250,2.320467,0.1250155,0.933879,0.2083789,0.964977,-0.716259,-0.6718493,-0.03056751,0.1861645,158.5419,-0.729003,-0.6838031,-0.03111138,0.05540413,1.0459,0.2330041,1.072971,0.06849164,1.077037,0.2459799,1.10689,0.06651873,1.041175,0.2533292,1.073613,0.1071375,-0.07647241,0.0259679,0.134167,0.1418125,-0.06752446,0.02079762,0.1584389,0.1096778,-0.07010242,0.003341824,0.1302104,0.106847,-0.0773224,0.02689011,0.1346036,0.1426754,-0.06768686,0.02074829,0.1592742,0.1100321,-0.07028034,0.00327601,0.1306029,0.124724,-0.07091859,0.01787334,0.1445856,-0.09619533,0.9828233,0.1364962,0.07857376,170.9868,-0.09649365,0.9858712,0.1369195,0.05856317,1.070427,0.2403451,1.098639,-0.4995996,0.2248338,0.03903031,0.8356594,66.63087,-0.9096068,0.4093485,0.07106138,0.1340033,-0.0758867,0.02601609,0.1561811,0.5208057,0.5684671,0.5220444,0.3647963,137.2099,0.5593522,0.6105411,0.5606825,0.04143684,0.02957344,0.05965495,0.07842393,-0.4016431,-0.7336504,0.2007188,0.510051,118.6656,-0.4669486,-0.8529388,0.2333549,0.008726429,1.155739,-0.0336538,1.156262,0.1654517,-0.122334,-0.01214361,-0.9785258,336.2093,0.8026783,-0.5934956,-0.05891393,True,False
1772793975263,2.33373,0.1252605,0.9332099,0.2074616,0.9641635,-0.7156193,-0.6723461,-0.03092349,0.1867712,158.4712,-0.7284372,-0.6843889,-0.03147738,0.05560065,1.044981,0.2325975,1.071997,0.06858413,1.075964,0.2451655,1.105671,0.06661294,1.040329,0.2525773,1.072621,0.107143,-0.07643253,0.02560354,0.1340787,0.1415327,-0.06743543,0.02082082,0.1581536,0.1096569,-0.07009683,0.003340393,0.1301897,0.1068698,-0.07725395,0.02679114,0.1345626,0.1425875,-0.06766751,0.02075387,0.1591879,0.1100032,-0.07026622,0.003280962,0.1305711,0.1247097,-0.0708781,0.01783978,0.1445492,-0.09643561,0.9829111,0.136125,0.07782001,171.0735,-0.09672894,0.9859009,0.136539,0.05856651,1.070244,0.2403759,1.098468,-0.4963573,0.2245975,0.04118487,0.8375495,66.23549,-0.9084781,0.4110787,0.07538029,0.1339022,-0.0759614,0.02565843,0.1560714,0.5239925,0.5604646,0.5299305,0.3612272,137.6488,0.5619356,0.6010487,0.5683036,0.04143349,0.02975619,0.05962415,0.07846785,-0.4028196,-0.7352202,0.1973383,0.5081784,118.9149,-0.4677141,-0.8536646,0.2291296,0.009393759,1.156083,-0.03354067,1.156607,0.1679682,-0.123185,-0.01212364,-0.9779904,335.9135,0.805024,-0.5903907,-0.05810516,True,False
1772793975277,2.348957,0.1254559,0.9329906,0.2073489,0.9639524,-0.7150459,-0.6727917,-0.0312427,0.1873089,158.4084,-0.7279295,-0.6849139,-0.03180563,0.05561723,1.04476,0.2324196,1.071744,0.06860569,1.075678,0.2452718,1.105417,0.06670373,1.039885,0.2525775,1.072196,0.1071927,-0.07641671,0.02585743,0.1341581,0.1415965,-0.06742871,0.02082049,0.1582077,0.1095684,-0.07005268,0.003343511,0.1300915,0.106898,-0.07718085,0.02670961,0.1345268,0.1425009,-0.06764666,0.02075969,0.1591023,0.1099653,-0.07024757,0.003286424,0.1305292,0.1246899,-0.07083489,0.01780827,0.1445071,-0.09664027,0.9830375,0.1356968,0.0767081,171.2013,-0.09692586,0.9859426,0.1360978,0.0585161,1.070209,0.2404657,1.098451,-0.4901494,0.2244544,0.0400456,0.8412908,65.44666,-0.9067056,0.4152082,0.07407857,0.134048,-0.07596649,0.02576105,0.1562159,0.526606,0.5606088,0.5284241,0.3594047,137.8727,0.5643125,0.6007499,0.5662608,0.0414839,0.02979076,0.05953431,0.07843938,-0.4083059,-0.7349188,0.1930529,0.5058768,119.2208,-0.4733401,-0.8519753,0.223802,0.009926362,1.156384,-0.03342878,1.156909,0.1697184,-0.124471,-0.01237563,-0.9775221,335.6577,0.8049905,-0.5903779,-0.05869878,True,False
1772793975290,2.36148,0.1256259,0.9329157,0.2074922,0.9639329,-0.7146102,-0.6731391,-0.0314795,0.1876836,158.3647,-0.7275388,-0.6853175,-0.03204902,0.05557346,1.044732,0.2322529,1.071679,0.06855325,1.075436,0.245538,1.105238,0.06677208,1.03971,0.2528304,1.072091,0.1071942,-0.07642251,0.02631412,0.1342513,0.1415161,-0.06749824,0.02083287,0.1581671,0.1095746,-0.07004693,0.003341209,0.1300936,0.1069196,-0.07712553,0.02668076,0.1345066,0.1424291,-0.06763583,0.02076503,0.1590341,0.1099368,-0.07023294,0.00329042,0.1304974,0.1246562,-0.07080745,0.01779148,0.1444625,-0.09669629,0.9831736,0.1352112,0.07574645,171.3118,-0.09697489,0.9860063,0.1356007,0.05844465,1.070132,0.2409565,1.09848,-0.4953044,0.2244865,0.04277541,0.8381227,66.11518,-0.9080127,0.411538,0.07841768,0.1341182,-0.0760057,0.02599872,0.1563345,0.5290925,0.5643855,0.5243354,0.3558125,138.3135,0.5661424,0.6039068,0.5610522,0.04155535,0.02986848,0.05904347,0.07813517,-0.4026461,-0.7362849,0.1958877,0.5073349,119.0271,-0.4672428,-0.8544076,0.2273141,0.01055668,1.15657,-0.03326258,1.157096,0.1713203,-0.125444,-0.01248011,-0.9771169,335.4384,0.8054433,-0.5897609,-0.05867385,True,False
1772793975304,2.375158,0.1255957,0.9330127,0.2077645,0.9640815,-0.7141935,-0.6734835,-0.03169443,0.1879975,158.3281,-0.7271591,-0.6857101,-0.03226982,0.05555071,1.044655,0.2328683,1.071736,0.06843157,1.075635,0.2459047,1.105505,0.06665789,1.039645,0.2531619,1.072099,0.1072002,-0.07636038,0.02603316,0.134166,0.1416945,-0.06744607,0.02090731,0.1583143,0.1095064,-0.07001512,0.003345653,0.1300191,0.1069418,-0.07706498,0.02662951,0.1344793,0.142371,-0.06762081,0.02077628,0.1589771,0.1099027,-0.07021569,0.003294792,0.1304596,0.1246427,-0.07077271,0.01777198,0.1444314,-0.09677938,0.983299,0.1348081,0.07472419,171.4293,-0.0970507,0.9860556,0.135186,0.05848349,1.070082,0.2413114,1.098511,-0.4966421,0.2245418,0.04275193,0.8373172,66.28421,-0.9084074,0.410709,0.0781975,0.134082,-0.07593301,0.02585994,0.1562451,0.5271593,0.5604164,0.5285116,0.3587644,137.9513,0.5647562,0.6003852,0.5662049,0.04151652,0.02991819,0.05868863,0.07786574,-0.4016276,-0.736181,0.1969302,0.5078893,118.9533,-0.4662377,-0.8546108,0.2286104,0.01113392,1.156831,-0.03299411,1.157355,0.1721243,-0.1266208,-0.01212956,-0.9768282,335.2833,0.8042247,-0.5916165,-0.0566735,True,False
1772793975319,2.389641,0.1255848,0.9329351,0.2080445,0.9640653,-0.7139377,-0.6737038,-0.03177867,0.1881658,158.3085,-0.7269225,-0.6859569,-0.03235665,0.05553633,1.044548,0.2333167,1.071728,0.06841031,1.07564,0.2462525,1.105587,0.06659009,1.039479,0.2534727,1.072007,0.1072668,-0.0763221,0.02591676,0.1341749,0.1418331,-0.06737192,0.02092839,0.1584096,0.1094734,-0.07000033,0.003348801,0.1299834,0.1069689,-0.07700302,0.02657006,0.1344536,0.1423261,-0.06760006,0.02078897,0.1589298,0.1098669,-0.07019773,0.003299296,0.1304199,0.1246438,-0.07073306,0.01775113,0.1444104,-0.09692644,0.9834194,0.1344459,0.0735928,171.5593,-0.09718999,0.9860934,0.1348115,0.05882057,1.070013,0.2422609,1.098671,-0.4910215,0.223266,0.0382503,0.841182,65.4697,-0.9080343,0.4128806,0.07073537,0.1341798,-0.07580475,0.02584453,0.1562642,0.5260078,0.56005,0.5295518,0.3594927,137.8619,0.5636917,0.6001728,0.5674896,0.04117943,0.02998734,0.05773912,0.07699865,-0.4086267,-0.7334428,0.1934882,0.5075906,118.9931,-0.4742659,-0.8512584,0.2245689,0.01176019,1.157187,-0.03272013,1.157709,0.1732354,-0.1276657,-0.01220795,-0.9764947,335.1054,0.8037224,-0.5923027,-0.05663855,True,False
1772793975332,2.403305,0.1261042,0.9327672,0.2092039,0.9642215,-0.7137499,-0.6738938,-0.03176514,0.1882,158.3045,-0.7267362,-0.6861549,-0.03234309,0.05591774,1.044494,0.2340518,1.071856,0.06878538,1.07536,0.2474328,1.105601,0.06704577,1.039333,0.2546647,1.072176,0.1072759,-0.07630373,0.02638216,0.1342624,0.1417552,-0.06743841,0.02090955,0.1583657,0.1095346,-0.07001315,0.003345527,0.1300417,0.1069932,-0.07694773,0.0265552,0.1344384,0.142281,-0.06758728,0.0207985,0.1588852,0.1098406,-0.07018314,0.003302952,0.13039,0.124625,-0.0707047,0.01774035,0.1443789,-0.0969268,0.9835733,0.1338812,0.07255801,171.6782,-0.09718295,0.9861726,0.134235,0.05921898,1.069968,0.2428807,1.098786,-0.4922674,0.2199347,0.0408159,0.8412108,65.46361,-0.9104137,0.4067536,0.07548612,0.1342345,-0.07586374,0.02611478,0.1563847,0.526668,0.5659875,0.5241714,0.3571044,138.1551,0.5638454,0.6059405,0.5611726,0.04078102,0.0300318,0.05711932,0.07633884,-0.4057765,-0.7342243,0.1910123,0.5096807,118.7149,-0.4716337,-0.8533884,0.2220135,0.01235054,1.157568,-0.03264093,1.158094,0.174566,-0.1284562,-0.0122932,-0.976153,334.9244,0.8041411,-0.5917354,-0.05662882,True,False
1772793975346,2.417555,0.1264766,0.9329052,0.2098031,0.964534,-0.7137499,-0.6738938,-0.03176514,0.1882,158.3045,-0.7267362,-0.6861549,-0.03234309,0.05633147,1.044555,0.2347008,1.072079,0.06905289,1.075247,0.2479842,1.105631,0.06742276,1.039404,0.2552354,1.072405,0.1072214,-0.07627316,0.02630343,0.134186,0.141493,-0.06752457,0.02089752,0.1581662,0.1094632,-0.07000089,0.003350317,0.1299752,0.1070119,-0.07689229,0.02653451,0.1344175,0.1422162,-0.06758212,0.02080664,0.158826,0.1098096,-0.07016816,0.003306844,0.1303559,0.1245919,-0.07068016,0.01772674,0.1443367,-0.09686528,0.983725,0.1333542,0.07154603,171.7944,-0.09711416,0.9862525,0.1336968,0.05975375,1.070016,0.2436313,1.099027,-0.493442,0.219909,0.04162515,0.8404894,65.61633,-0.9106987,0.405865,0.07682356,0.1340696,-0.07583928,0.02603348,0.1562178,0.5282888,0.5635092,0.5231171,0.3601625,137.7797,0.5662929,0.604047,0.5607491,0.04024625,0.02998424,0.05636866,0.07547345,-0.4043692,-0.7346476,0.1915645,0.509982,118.6747,-0.4700956,-0.8540577,0.2227015,0.01271231,1.157749,-0.03249257,1.158274,0.1759242,-0.129789,-0.01210092,-0.9757352,334.7048,0.8034755,-0.5927681,-0.05526695,True,False
1772793975360,2.430576,0.12694,0.9329748,0.2105273,0.9648199,-0.7137499,-0.6738938,-0.03176514,0.1882,158.3045,-0.7267362,-0.6861549,-0.03234309,0.05696832,1.0447,0.2354839,1.072425,0.06955782,1.075384,0.2487254,1.105963,0.06789081,1.039478,0.2559603,1.072679,0.1073265,-0.07611906,0.02623623,0.1341694,0.1415661,-0.06748931,0.02089419,0.1582161,0.109468,-0.06999653,0.00335006,0.1299769,0.1070357,-0.07683382,0.02651196,0.1343985,0.142167,-0.0675751,0.02081326,0.1587799,0.1097838,-0.07015518,0.003310112,0.1303272,0.1245729,-0.07065386,0.01771257,0.1443056,-0.09678204,0.9838907,0.1327341,0.07052694,171.9115,-0.09702364,0.9863468,0.1330655,0.06126149,1.070589,0.2448853,1.099947,-0.4913169,0.2209256,0.0490319,0.8410681,65.49384,-0.9082831,0.4084187,0.09064384,0.134063,-0.07577523,0.02598717,0.1561733,0.528099,0.5624033,0.5240197,0.3608568,137.6944,0.5662523,0.603035,0.5618782,0.03873851,0.02941108,0.05511472,0.07350725,-0.4015222,-0.7397217,0.1880106,0.5062053,119.1772,-0.4655799,-0.8577348,0.2180053,0.01318165,1.157909,-0.03230782,1.158435,0.1766823,-0.1305864,-0.01211702,-0.9754916,334.5776,0.802967,-0.5934753,-0.05506814,True,False
1772793975374,2.444685,0.1283545,0.9334443,0.211795,0.9657382,-0.7136586,-0.6740627,-0.03163111,0.1879641,158.332,-0.7266097,-0.6862953,-0.03220514,0.05857824,1.045215,0.2365091,1.073239,0.07096139,1.07596,0.249935,1.106884,0.06924169,1.040012,0.2571938,1.073577,0.1073546,-0.07584254,0.02636532,0.1340605,0.1416827,-0.06744481,0.02089557,0.1583016,0.1095377,-0.07001648,0.003345016,0.1300462,0.1070617,-0.0767531,0.02650002,0.1343707,0.1421276,-0.06756449,0.02081997,0.1587409,0.1097637,-0.07014389,0.003312955,0.1303043,0.1245597,-0.07062071,0.01770097,0.1442766,-0.09653684,0.9841427,0.1315859,0.06949032,172.0306,-0.09677078,0.9865276,0.1319047,0.06196424,1.070947,0.245108,1.100384,-0.4885387,0.2232093,0.05448555,0.8417475,65.34977,-0.9049168,0.413449,0.1009232,0.1342053,-0.07564226,0.02592833,0.1562213,0.5339479,0.5579258,0.524664,0.3582544,138.0139,0.5719089,0.5975915,0.561965,0.03803576,0.02905297,0.05489199,0.07282805,-0.4004719,-0.7438663,0.1856379,0.5018206,119.759,-0.4629884,-0.859989,0.2146172,0.01353447,1.157882,-0.03213496,1.158407,0.1772584,-0.1315095,-0.01206174,-0.9752637,334.4592,0.8019128,-0.5949457,-0.05456702,True,False
1772793975388,2.459271,0.1291666,0.9338652,0.2121196,0.9663244,-0.7135963,-0.6742104,-0.03150225,0.187692,158.3638,-0.7265078,-0.6864092,-0.03207224,0.0593425,1.045657,0.2365589,1.073722,0.07170315,1.076388,0.250174,1.107402,0.07000864,1.04043,0.2574421,1.074091,0.1073238,-0.07580414,0.02655805,0.1340522,0.1416882,-0.06746064,0.0208943,0.1583131,0.1095289,-0.07001498,0.003345631,0.130038,0.1070837,-0.07667343,0.02650489,0.1343438,0.1420907,-0.06755578,0.02082621,0.158705,0.109744,-0.07013306,0.003315698,0.130282,0.1245404,-0.07059041,0.01769371,0.1442442,-0.09621663,0.9844092,0.1303501,0.06848333,172.1462,-0.09644306,0.9867257,0.1306568,0.06261151,1.071355,0.245107,1.100817,-0.4863086,0.2273645,0.06072536,0.8414997,65.40235,-0.900142,0.4208446,0.1124007,0.1341411,-0.07569388,0.02593149,0.1561916,0.5386763,0.5551388,0.5254027,0.3544023,138.4864,0.576067,0.5936722,0.5618721,0.03738849,0.0286454,0.05489306,0.07233053,-0.3986414,-0.7488562,0.1847765,0.4961421,120.5098,-0.4591367,-0.8624977,0.212817,0.01390022,1.157917,-0.03190802,1.15844,0.1773433,-0.1321619,-0.01212004,-0.9751593,334.4052,0.800631,-0.596656,-0.05471691,True,False
1772793975403,2.472539,0.1299617,0.9343727,0.2121495,0.966928,-0.7135609,-0.6743387,-0.03137788,0.1873864,158.3994,-0.7264287,-0.6864991,-0.03194372,0.06005834,1.046111,0.2363744,1.074164,0.07241377,1.076862,0.2500996,1.107893,0.07074445,1.04096,0.257404,1.074643,0.1072346,-0.07581672,0.02666998,0.1340102,0.1416448,-0.06749509,0.02089155,0.1582886,0.1095408,-0.07003638,0.003341001,0.1300593,0.1070953,-0.07660751,0.02651759,0.1343179,0.1420564,-0.06755111,0.02083123,0.158673,0.1097284,-0.07012562,0.003317645,0.1302648,0.1245166,-0.07056811,0.01769043,0.1442123,-0.0958887,0.984638,0.1292345,0.06776342,172.2289,-0.09610961,0.9869065,0.1295322,0.06355719,1.072326,0.2446963,1.101726,-0.4778416,0.2321169,0.07384314,0.8440003,64.87003,-0.8909258,0.4327772,0.137679,0.1340556,-0.07580798,0.02585608,0.1561611,0.5431489,0.5514702,0.5279588,0.3494703,139.0901,0.5797005,0.5885818,0.5634881,0.03644281,0.02767372,0.05530375,0.07178035,-0.3971741,-0.7585666,0.1773037,0.4851732,121.9524,-0.4542154,-0.8675102,0.2027677,0.01425153,1.15788,-0.03166157,1.1584,0.1772937,-0.1325907,-0.01182531,-0.9751137,334.3816,0.7996825,-0.5980499,-0.053338,True,False
1772793975415,2.486416,0.131041,0.9353644,0.2118073,0.9679569,-0.7135558,-0.6744314,-0.03129153,0.1870867,158.4344,-0.7263811,-0.6865535,-0.03185396,0.0610104,1.047199,0.2354598,1.075076,0.07328786,1.07749,0.2495794,1.108443,0.07179612,1.041935,0.2569723,1.075554,0.1071695,-0.07580866,0.02717411,0.1340548,0.1412476,-0.06763622,0.0208866,0.157993,0.1095066,-0.07003017,0.003341891,0.1300273,0.1071013,-0.07654344,0.02657024,0.1342965,0.1419915,-0.06755793,0.02083567,0.1586184,0.1097106,-0.07011797,0.003319589,0.1302458,0.1244511,-0.07055639,0.01769396,0.1441504,-0.09541343,0.9849042,0.1279531,0.06699173,172.3176,-0.09562826,0.9871218,0.1282412,0.06369038,1.072623,0.2444716,1.101973,-0.4771791,0.2341354,0.07824207,0.843421,64.99371,-0.8881828,0.4358008,0.1456335,0.1340285,-0.07591341,0.02584285,0.1561869,0.5553823,0.5450027,0.5281249,0.3400102,140.245,0.5905672,0.57953,0.5615829,0.03630962,0.02737653,0.05552842,0.07177234,-0.3950216,-0.7617448,0.1767308,0.4821505,122.3481,-0.4508924,-0.8694839,0.2017271,0.01454868,1.157814,-0.03142036,1.158332,0.1769583,-0.1329475,-0.01186165,-0.9751257,334.3878,0.7983585,-0.5998013,-0.05351457,True,False
1772793975430,2.501138,0.131207,0.9356731,0.2115773,0.9682274,-0.7135873,-0.6744681,-0.03125324,0.1868406,158.4631,-0.7263786,-0.6865581,-0.03181346,0.06120751,1.047539,0.2351604,1.075353,0.07342409,1.077883,0.2493091,1.108773,0.07194582,1.042282,0.2566899,1.075834,0.1071929,-0.07577058,0.02717514,0.1340522,0.1413222,-0.06766278,0.02087843,0.15807,0.1095288,-0.07003489,0.003340211,0.1300484,0.107109,-0.076478,0.02662146,0.1342756,0.1419349,-0.0675668,0.02083929,0.1585719,0.1096952,-0.07011094,0.003321335,0.1302291,0.1243928,-0.07054506,0.01769718,0.144095,-0.09487937,0.9851767,0.1266439,0.06622757,172.4053,-0.09508814,0.9873444,0.1269226,0.06351782,1.072709,0.244296,1.102007,-0.475996,0.2343082,0.07953073,0.8439209,64.88699,-0.8872782,0.436761,0.1482489,0.1340275,-0.07595286,0.02576374,0.1561921,0.5581523,0.5418606,0.5298966,0.3377321,140.5225,0.5929953,0.5756866,0.5629756,0.03648219,0.02729142,0.05570404,0.07196327,-0.3951016,-0.7626398,0.175528,0.4811084,122.4844,-0.4506891,-0.8699369,0.2002234,0.0148529,1.157665,-0.03117375,1.15818,0.1763027,-0.1330915,-0.01173084,-0.9752263,334.4398,0.7969948,-0.6016542,-0.0530305,True,False
